sexo,edad,imce,vive_padre,vive_madre,sk1,sk2,sk3,sk4,sk5,sk6,sk7,sk8,sk9,sk10,sk11,sk12,sk13,act_fisica,area,educm,educp,madre_work,narrative
1,106,0.91000003,1,1,1,1,1,1,1,1,1,1,4,2,3,2,2,2,1,22,13,1,"Su perfil socioemocional es favorable, donde lo afectivo-emocional lidera y la curiosidad e intereses cognitivos concentra el mayor desafio. La agresividad esta ausente. Sobresale la expresion de sentimientos, mientras hacer preguntas a los adultos requiere mayor estimulo."
1,106,-0.02,0,1,1,1,1,1,3,3,1,3,1,1,1,1,3,3,1,12,13,1,"Exhibe competencias socioemocionales apropiadas para su etapa, apoyado sobre todo en lo afectivo-emocional, mientras la interaccion social y el juego queda mas atras. Destaca especialmente el interes por los libros, mientras compartir sus cosas requiere mayor estimulo. Sin senales de agresividad."
1,106,0.23,1,0,1,1,2,2,2,3,3,2,1,3,2,2,2,3,1,,9,-1,"Exhibe competencias socioemocionales apropiadas para su etapa, siendo lo afectivo-emocional su ambito mas avanzado y la interaccion social y el juego el menos logrado. Sobresale el afecto hacia sus padres, y el interes por los libros es lo que mas necesita apoyo. Muestra episodios ocasionales de agresividad."
1,105,0.17,1,1,1,1,2,2,1,1,3,1,1,1,2,1,1,3,1,9,9,-1,"Evidencia un desarrollo socioemocional excelente, destacando en la interaccion social y el juego y mostrando mayor debilidad en lo afectivo-emocional. Lo que mejor maneja es las expresiones artisticas, siendo el interes por su entorno el aspecto a trabajar. Presenta conductas agresivas a veces."
0,107,1.64,1,1,1,1,1,1,1,1,5,1,2,2,2,4,4,1,1,5,12,0,"Presenta un desarrollo socioemocional adecuado, destacando en lo afectivo-emocional y mostrando mayor debilidad en la curiosidad e intereses cognitivos. Sobresale el afecto hacia sus padres, y conviene reforzar las expresiones artisticas. La agresividad es constante."
0,107,1.41,0,1,1,1,1,1,1,1,1,1,2,3,1,2,1,2,1,15,8,1,"Muestra un desarrollo socioemocional satisfactorio, con ventaja clara en lo afectivo-emocional frente a un rezago en la curiosidad e intereses cognitivos. Lo que mejor maneja es el afecto hacia sus pares, y el interes por los libros es lo que mas necesita apoyo. Sin senales de agresividad."
0,106,2.6600001,0,1,1,2,1,1,2,2,3,2,1,4,2,3,4,,1,13,11,0,"Muestra un perfil socioemocional intermedio, con ventaja clara en lo afectivo-emocional frente a un rezago en la curiosidad e intereses cognitivos. Entre sus conductas, brilla hacer preguntas a los adultos, siendo las expresiones artisticas el aspecto a trabajar. Se observan brotes de agresividad de cuando en cuando."
0,105,-0.01,0,1,1,3,1,1,3,3,2,3,3,3,3,1,2,2,1,4,8,1,"Su perfil socioemocional aun esta madurando, apoyado sobre todo en lo afectivo-emocional, mientras la interaccion social y el juego queda mas atras. Presenta agresividad ocasional y leve. Lo que mejor maneja es el uso de gestos para comunicarse, y el juego con otros es lo que mas necesita apoyo."
0,106,0.33000001,1,1,1,1,1,1,1,2,2,3,2,3,2,2,1,3,1,12,13,-1,"Su perfil socioemocional es favorable, con lo afectivo-emocional como area mas fuerte y la interaccion social y el juego como la mas rezagada. Resalta particularmente el afecto hacia sus pares, y conviene reforzar la participacion en juegos grupales. La agresividad es esporadica."
1,106,2.1600001,1,1,1,2,2,3,2,2,4,1,3,3,2,2,3,3,1,8,8,-1,"Evidencia avances parciales en lo socioemocional, apoyado sobre todo en la interaccion social y el juego, mientras la curiosidad e intereses cognitivos queda mas atras. Entre sus conductas, brilla la participacion en juegos grupales, en tanto el uso de gestos para comunicarse pide mas acompanamiento. Presenta conductas agresivas marcadas."
1,106,2.1500001,0,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,8,9,-1,"Exhibe un perfil socioemocional muy solido, destacando en lo afectivo-emocional y mostrando mayor debilidad en la curiosidad e intereses cognitivos. Entre sus conductas, brilla el afecto hacia sus padres, y el interes por los libros es lo que mas necesita apoyo. No presenta agresividad."
1,106,2.1099999,1,1,2,3,1,4,2,3,5,3,3,3,3,3,3,1,1,8,7,1,"Muestra un perfil socioemocional intermedio, con lo afectivo-emocional como area mas fuerte y la curiosidad e intereses cognitivos como la mas rezagada. Destaca especialmente la expresion de sentimientos, y conviene reforzar el uso de gestos para comunicarse. Presenta un patron agresivo persistente."
0,105,0.38999999,0,1,1,3,4,3,3,3,1,3,1,1,1,1,1,3,1,9,13,1,"Muestra un perfil socioemocional intermedio, siendo la curiosidad e intereses cognitivos su ambito mas avanzado y la interaccion social y el juego el menos logrado. Su mayor fortaleza es el interes por los libros, y conviene reforzar la expresion de sentimientos. La agresividad esta ausente."
1,105,2.0699999,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,9,9,-1,"Su desarrollo socioemocional es sobresaliente, con lo afectivo-emocional como area mas fuerte y la curiosidad e intereses cognitivos como la mas rezagada. Destaca especialmente el interes por su entorno, siendo el interes por los libros el aspecto a trabajar. Muestra episodios ocasionales de agresividad."
1,106,0.23999999,1,1,1,1,1,1,1,1,3,1,2,3,2,2,3,3,1,11,16,-1,"Las habilidades socioemocionales estan bien establecidas, con ventaja clara en lo afectivo-emocional frente a un rezago en la curiosidad e intereses cognitivos. Su mayor fortaleza es compartir sus cosas, aunque el interes por los libros se observa mas debil. La agresividad aparece de forma intermitente."
0,105,2.4100001,0,1,1,2,2,2,1,2,1,1,1,2,1,2,2,2,1,12,20,1,"Exhibe competencias socioemocionales apropiadas para su etapa, destacando en la interaccion social y el juego y mostrando mayor debilidad en lo afectivo-emocional. Sin senales de agresividad. Lo que mejor maneja es el juego con otros, mientras el interes por los libros requiere mayor estimulo."
1,106,-1.35,1,1,5,2,1,1,2,2,1,4,1,3,1,5,3,2,0,5,3,1,"Su perfil socioemocional aun esta madurando, siendo lo afectivo-emocional su ambito mas avanzado y la interaccion social y el juego el menos logrado. La agresividad esta ausente. Lo que mejor maneja es hacer preguntas a los adultos, en tanto el afecto hacia sus padres pide mas acompanamiento."
1,105,1.14,1,1,1,1,2,1,1,1,3,1,1,4,2,1,1,4,1,6,11,-1,"Presenta un desarrollo socioemocional adecuado, con ventaja clara en la interaccion social y el juego frente a un rezago en la curiosidad e intereses cognitivos. Muestra episodios ocasionales de agresividad. Lo que mejor maneja es el uso de gestos para comunicarse, siendo el interes por los libros el aspecto a trabajar."
0,107,1.34,1,1,2,2,2,3,1,1,1,1,3,3,3,3,4,3,1,3,4,-1,"Presenta un desarrollo socioemocional en proceso, donde la interaccion social y el juego lidera y la curiosidad e intereses cognitivos concentra el mayor desafio. No presenta agresividad. Lo que mejor maneja es la participacion en juegos grupales, mientras las expresiones artisticas requiere mayor estimulo."
1,107,0.95999998,1,1,1,1,2,2,1,1,3,1,1,3,2,1,3,1,1,17,17,1,"Exhibe competencias socioemocionales apropiadas para su etapa, con ventaja clara en la interaccion social y el juego frente a un rezago en la curiosidad e intereses cognitivos. Su mayor fortaleza es el afecto hacia sus padres, y conviene reforzar el interes por los libros. Muestra episodios ocasionales de agresividad."
1,107,3.96,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,13,13,0,"Alcanza un nivel socioemocional muy alto, con lo afectivo-emocional como area mas fuerte y la curiosidad e intereses cognitivos como la mas rezagada. La agresividad esta ausente. Destaca especialmente el interes por los libros, siendo las expresiones artisticas el aspecto a trabajar."
1,105,0.38999999,1,0,1,1,1,1,1,1,4,1,1,2,1,1,1,3,1,,13,-1,"Presenta un desarrollo socioemocional destacado, con lo afectivo-emocional como area mas fuerte y la curiosidad e intereses cognitivos como la mas rezagada. Las conductas agresivas se repiten con regularidad. Lo que mejor maneja es hacer preguntas a los adultos, y el interes por los libros es lo que mas necesita apoyo."
1,107,1.45,1,1,1,1,1,1,1,1,1,3,3,4,3,3,3,1,1,13,13,0,"Las habilidades socioemocionales se encuentran en desarrollo, siendo lo afectivo-emocional su ambito mas avanzado y la curiosidad e intereses cognitivos el menos logrado. Resalta particularmente el afecto hacia sus pares, aunque el interes por los libros se observa mas debil. Sin senales de agresividad."
0,106,2.26,1,0,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,10,13,1,"Presenta un desarrollo socioemocional destacado, destacando en lo afectivo-emocional y mostrando mayor debilidad en la curiosidad e intereses cognitivos. Destaca especialmente el afecto hacia sus padres, siendo el interes por los libros el aspecto a trabajar. Se observan brotes de agresividad de cuando en cuando."
0,105,-3.3,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,8,12,-1,"Su perfil socioemocional es favorable, con un avance parejo entre sus distintas areas. Entre sus conductas, brilla el interes por los libros, y compartir sus cosas es lo que mas necesita apoyo. No presenta agresividad."
1,107,-0.47,1,1,1,1,1,1,1,1,2,2,2,4,1,2,3,5,1,15,13,0,"Las habilidades socioemocionales estan bien establecidas, apoyado sobre todo en lo afectivo-emocional, mientras la curiosidad e intereses cognitivos queda mas atras. Resalta particularmente el interes por su entorno, y conviene reforzar el interes por los libros. La agresividad es esporadica."
1,105,0.63999999,1,0,2,2,1,1,1,2,2,2,2,4,2,3,4,2,1,13,13,-1,"Su perfil socioemocional aun esta madurando, siendo lo afectivo-emocional su ambito mas avanzado y la curiosidad e intereses cognitivos el menos logrado. Resalta particularmente la expresion de sentimientos, mientras las expresiones artisticas requiere mayor estimulo. Las conductas agresivas son poco frecuentes."
1,106,1.49,1,1,2,2,1,1,1,2,4,2,2,3,3,2,3,3,1,11,0,1,"Muestra un desarrollo socioemocional satisfactorio, apoyado sobre todo en lo afectivo-emocional, mientras la curiosidad e intereses cognitivos queda mas atras. La agresividad es frecuente. Sobresale la expresion de sentimientos, en tanto las expresiones artisticas pide mas acompanamiento."
1,107,2.6600001,0,1,1,1,1,1,1,1,3,1,1,2,1,1,1,3,0,13,13,1,"Evidencia un desarrollo socioemocional excelente, destacando en lo afectivo-emocional y mostrando mayor debilidad en la curiosidad e intereses cognitivos. Lo que mejor maneja es compartir sus cosas, siendo el interes por los libros el aspecto a trabajar. Se observan brotes de agresividad de cuando en cuando."
0,105,2.1300001,1,1,1,3,3,4,2,3,1,5,3,5,3,5,5,,1,,13,1,"Su perfil socioemocional es aun limitado, con ventaja clara en lo afectivo-emocional frente a un rezago en la curiosidad e intereses cognitivos. Su mayor fortaleza es el afecto hacia sus padres, mientras la participacion en juegos grupales requiere mayor estimulo. No presenta agresividad."
0,106,2.21,1,1,1,2,1,2,1,1,4,2,2,2,1,3,3,2,1,13,11,-1,"Presenta un desarrollo socioemocional adecuado, siendo la interaccion social y el juego su ambito mas avanzado y la curiosidad e intereses cognitivos el menos logrado. Entre sus conductas, brilla el interes por su entorno, y armar y desarmar cosas es lo que mas necesita apoyo. Las conductas agresivas se repiten con regularidad."
0,105,1.95,1,1,1,4,3,3,3,4,5,3,1,1,1,1,3,1,1,9,7,-1,"Su perfil socioemocional aun esta madurando, destacando en la curiosidad e intereses cognitivos y mostrando mayor debilidad en la interaccion social y el juego. Presenta un patron agresivo persistente. Su mayor fortaleza es hacer preguntas a los adultos, aunque el afecto hacia sus pares se observa mas debil."
1,104,2.3499999,0,1,1,1,2,2,1,1,1,1,1,2,1,2,2,3,1,11,13,1,"Las habilidades socioemocionales estan bien establecidas, donde la interaccion social y el juego lidera y la curiosidad e intereses cognitivos concentra el mayor desafio. Su mayor fortaleza es la participacion en juegos grupales, y el uso de gestos para comunicarse es lo que mas necesita apoyo. Sin senales de agresividad."
0,106,-0.36000001,1,1,1,2,1,1,2,1,3,2,1,3,3,2,2,4,1,7,13,-1,"Exhibe competencias socioemocionales apropiadas para su etapa, con lo afectivo-emocional como area mas fuerte y la curiosidad e intereses cognitivos como la mas rezagada. Entre sus conductas, brilla hacer preguntas a los adultos, y conviene reforzar el interes por los libros. Presenta conductas agresivas a veces."
1,104,-1.37,1,1,2,1,2,2,2,2,4,2,2,3,2,1,4,3,1,9,9,1,"Su nivel socioemocional es moderado, apoyado sobre todo en lo afectivo-emocional, mientras la curiosidad e intereses cognitivos queda mas atras. Su mayor fortaleza es el afecto hacia sus pares, mientras las expresiones artisticas requiere mayor estimulo. Las conductas agresivas se repiten con regularidad."
1,106,-0.99000001,1,1,1,1,1,1,2,2,2,2,2,3,1,1,2,2,1,16,19,1,"Exhibe competencias socioemocionales apropiadas para su etapa, donde lo afectivo-emocional lidera y la interaccion social y el juego concentra el mayor desafio. La agresividad es esporadica. Entre sus conductas, brilla armar y desarmar cosas, aunque el interes por los libros se observa mas debil."
0,105,1.64,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,5,5,-1,"Muestra habilidades socioemocionales plenamente consolidadas, siendo la interaccion social y el juego su ambito mas avanzado y lo afectivo-emocional el menos logrado. Sobresale la participacion en juegos grupales, siendo hacer preguntas a los adultos el aspecto a trabajar. Solo rara vez muestra agresividad."
1,105,1.61,1,0,1,1,1,1,1,1,3,1,1,3,1,1,1,3,1,,10,-1,"Evidencia un desarrollo socioemocional excelente, con lo afectivo-emocional como area mas fuerte y la curiosidad e intereses cognitivos como la mas rezagada. La agresividad aparece de forma intermitente. Su mayor fortaleza es hacer preguntas a los adultos, siendo el interes por los libros el aspecto a trabajar."
0,104,3.22,1,1,1,1,1,1,1,3,3,3,1,3,1,5,1,2,1,13,9,-1,"Presenta un desarrollo socioemocional adecuado, con ventaja clara en lo afectivo-emocional frente a un rezago en la interaccion social y el juego. Resalta particularmente la expresion de sentimientos, y conviene reforzar armar y desarmar cosas. La agresividad aparece de forma intermitente."
0,104,1,1,1,1,1,1,1,1,1,4,1,1,3,1,4,1,1,1,10,9,1,"Presenta un desarrollo socioemocional adecuado, con lo afectivo-emocional como area mas fuerte y la curiosidad e intereses cognitivos como la mas rezagada. La agresividad es frecuente. Entre sus conductas, brilla las expresiones artisticas, y conviene reforzar armar y desarmar cosas."
1,104,3.47,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,9,16,-1,"Su desarrollo socioemocional es sobresaliente, con un avance parejo entre sus distintas areas. Destaca especialmente compartir sus cosas, y conviene reforzar la participacion en juegos grupales. Muestra episodios ocasionales de agresividad."
1,107,-0.12,0,1,1,1,1,1,1,3,3,1,2,4,2,3,4,2,1,13,9,1,"Evidencia un buen nivel socioemocional, con lo afectivo-emocional como area mas fuerte y la curiosidad e intereses cognitivos como la mas rezagada. Resalta particularmente el uso de gestos para comunicarse, en tanto el interes por los libros pide mas acompanamiento. Muestra episodios ocasionales de agresividad."
0,105,0.33000001,1,1,1,1,1,1,3,1,2,3,2,2,1,2,2,3,1,13,13,-1,"Presenta un desarrollo socioemocional adecuado, apoyado sobre todo en lo afectivo-emocional, mientras la interaccion social y el juego queda mas atras. Sobresale el afecto hacia sus pares, siendo el juego con otros el aspecto a trabajar. Presenta agresividad ocasional y leve."
1,105,1.5,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,10,9,-1,"Su desarrollo socioemocional es sobresaliente, siendo lo afectivo-emocional su ambito mas avanzado y la curiosidad e intereses cognitivos el menos logrado. Destaca especialmente el afecto hacia sus pares, siendo el interes por los libros el aspecto a trabajar. No se registran conductas agresivas."
1,104,2.1800001,1,1,1,1,3,1,1,2,2,1,1,2,1,1,2,2,1,5,11,-1,"Su perfil socioemocional es favorable, apoyado sobre todo en la interaccion social y el juego, mientras lo afectivo-emocional queda mas atras. Lo que mejor maneja es hacer preguntas a los adultos, siendo la expresion de sentimientos el aspecto a trabajar. Solo rara vez muestra agresividad."
0,104,1.1,0,0,1,3,1,1,3,3,2,5,1,3,3,3,1,1,1,3,5,0,"Evidencia avances parciales en lo socioemocional, destacando en lo afectivo-emocional y mostrando mayor debilidad en la interaccion social y el juego. Su mayor fortaleza es el uso de gestos para comunicarse, y la participacion en juegos grupales es lo que mas necesita apoyo. La agresividad es esporadica."
